,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
196461,USA,North America,United States,2020-05-19,1531209.0,20503.0,22335.429,95555.0,1445.0,1409.286,4543.679,60.84,66.278,283.548,4.288,4.182,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13854260.0,434082.0,41.111,1.288,400622.0,1.189,0.08,12.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196462,USA,North America,United States,2020-05-20,1554037.0,22828.0,22737.286,97058.0,1503.0,1376.143,4611.418,67.739,67.47,288.008,4.46,4.084,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14317266.0,463006.0,42.485,1.374,402416.0,1.194,0.079,12.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196463,USA,North America,United States,2020-05-21,1579190.0,25153.0,22632.0,98246.0,1188.0,1292.571,4686.057,74.639,67.158,291.533,3.525,3.836,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14777089.0,459823.0,43.849,1.364,403763.0,1.198,0.077,13.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196464,USA,North America,United States,2020-05-22,1603019.0,23829.0,22485.857,99450.0,1204.0,1226.714,4756.766,70.71,66.724,295.106,3.573,3.64,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15269699.0,492610.0,45.311,1.462,410467.0,1.218,0.076,13.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196465,USA,North America,United States,2020-05-23,1623208.0,20189.0,21934.286,100524.0,1074.0,1209.143,4816.675,59.908,65.087,298.293,3.187,3.588,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15660091.0,390392.0,46.469,1.158,413932.0,1.228,0.074,13.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196466,USA,North America,United States,2020-05-24,1643382.0,20174.0,22140.714,101165.0,641.0,1182.143,4876.539,59.864,65.7,300.195,1.902,3.508,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16007015.0,346924.0,47.499,1.029,419997.0,1.246,0.072,13.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,116858.8,9.56,14.99,346.764462647962
196467,USA,North America,United States,2020-05-25,1662476.0,19094.0,21681.429,101762.0,597.0,1093.143,4933.198,56.659,64.337,301.967,1.772,3.244,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16336135.0,329120.0,48.476,0.977,416565.0,1.236,0.071,14.1,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196468,USA,North America,United States,2020-05-26,1681201.0,18725.0,21427.429,102419.0,657.0,980.571,4988.762,55.564,63.583,303.916,1.95,2.91,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16797638.0,461503.0,49.845,1.369,420483.0,1.248,0.07,14.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196469,USA,North America,United States,2020-05-27,1699966.0,18765.0,20847.0,103898.0,1479.0,977.143,5044.445,55.683,61.861,308.305,4.389,2.9,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17351427.0,553789.0,51.488,1.643,433452.0,1.286,0.068,14.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196470,USA,North America,United States,2020-05-28,1721232.0,21266.0,20291.714,104987.0,1089.0,963.0,5107.549,63.104,60.213,311.536,3.231,2.858,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17888192.0,536765.0,53.081,1.593,444443.0,1.319,0.068,14.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196471,USA,North America,United States,2020-05-29,1746312.0,25080.0,20470.429,106104.0,1117.0,950.571,5181.971,74.422,60.744,314.851,3.315,2.821,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18435513.0,547321.0,54.705,1.624,452259.0,1.342,0.067,14.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196472,USA,North America,United States,2020-05-30,1769396.0,23084.0,20884.0,107056.0,952.0,933.143,5250.47,68.499,61.971,317.676,2.825,2.769,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18889687.0,454174.0,56.053,1.348,461371.0,1.369,0.066,15.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196473,USA,North America,United States,2020-05-31,1788316.0,18920.0,20704.857,107677.0,621.0,930.286,5306.613,56.143,61.439,319.519,1.843,2.761,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19263248.0,373561.0,57.161,1.108,465176.0,1.38,0.065,15.4,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,123338.2,9.67,12.18,365.991304437209
196474,USA,North America,United States,2020-06-01,1806160.0,17844.0,20526.286,108451.0,774.0,955.571,5359.563,52.95,60.909,321.815,2.297,2.836,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19702700.0,439452.0,58.465,1.304,480938.0,1.427,0.064,15.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196475,USA,North America,United States,2020-06-02,1826250.0,20090.0,20721.286,109432.0,981.0,1001.857,5419.178,59.615,61.488,324.726,2.911,2.973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20224997.0,522297.0,60.015,1.55,489623.0,1.453,0.063,15.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196476,USA,North America,United States,2020-06-03,1845405.0,19155.0,20777.0,110443.0,1011.0,935.0,5476.018,56.84,61.653,327.726,3.0,2.775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20807626.0,582629.0,61.744,1.729,493743.0,1.465,0.062,16.1,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196477,USA,North America,United States,2020-06-04,1873339.0,27934.0,21729.571,111448.0,1005.0,923.0,5558.909,82.891,64.48,330.709,2.982,2.739,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21426434.0,618808.0,63.58,1.836,505463.0,1.5,0.061,16.4,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196478,USA,North America,United States,2020-06-05,1899778.0,26439.0,21923.714,112328.0,880.0,889.143,5637.363,78.455,65.056,333.32,2.611,2.638,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21999862.0,573428.0,65.282,1.702,509193.0,1.511,0.06,16.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196479,USA,North America,United States,2020-06-06,1920049.0,20271.0,21521.857,112966.0,638.0,844.286,5697.515,60.152,63.864,335.213,1.893,2.505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22464445.0,464583.0,66.661,1.379,510680.0,1.515,0.059,16.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196480,USA,North America,United States,2020-06-07,1937874.0,17825.0,21365.429,113422.0,456.0,820.714,5750.408,52.894,63.399,336.566,1.353,2.435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22870161.0,405716.0,67.864,1.204,515273.0,1.529,0.058,17.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,128581.0,9.67,9.77,381.548684153334
196481,USA,North America,United States,2020-06-08,1954775.0,16901.0,21230.714,113934.0,512.0,783.286,5800.56,50.152,63.0,338.085,1.519,2.324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23319580.0,449419.0,69.198,1.334,516697.0,1.533,0.059,16.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196482,USA,North America,United States,2020-06-09,1975104.0,20329.0,21264.857,114852.0,918.0,774.286,5860.884,60.324,63.101,340.81,2.724,2.298,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23880166.0,560586.0,70.862,1.663,522167.0,1.549,0.058,17.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196483,USA,North America,United States,2020-06-10,1996824.0,21720.0,21631.286,115724.0,872.0,754.429,5925.336,64.451,64.188,343.397,2.588,2.239,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24509206.0,629040.0,72.728,1.867,528797.0,1.569,0.058,17.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196484,USA,North America,United States,2020-06-11,2019101.0,22277.0,20823.143,116541.0,817.0,727.571,5991.44,66.104,61.79,345.821,2.424,2.159,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25124266.0,615060.0,74.553,1.825,528262.0,1.568,0.057,17.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196485,USA,North America,United States,2020-06-12,2044674.0,25573.0,20699.429,117363.0,822.0,719.286,6067.325,75.885,61.423,348.261,2.439,2.134,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25741024.0,616758.0,76.383,1.83,534452.0,1.586,0.058,17.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196486,USA,North America,United States,2020-06-13,2068840.0,24166.0,21255.857,118083.0,720.0,731.0,6139.034,71.71,63.074,350.397,2.137,2.169,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26272873.0,531849.0,77.962,1.578,544061.0,1.614,0.058,17.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196487,USA,North America,United States,2020-06-14,2087740.0,18900.0,21409.429,118430.0,347.0,715.429,6195.118,56.083,63.53,351.427,1.03,2.123,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26686077.0,413204.0,79.188,1.226,545131.0,1.618,0.059,16.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,133422.4,9.65,9.1,395.914957548781
196488,USA,North America,United States,2020-06-15,2108755.0,21015.0,21997.143,118831.0,401.0,699.571,6257.477,62.359,65.274,352.617,1.19,2.076,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27192712.0,506635.0,80.691,1.503,553305.0,1.642,0.061,16.4,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196489,USA,North America,United States,2020-06-16,2133300.0,24545.0,22599.429,119616.0,785.0,680.571,6330.312,72.834,67.061,354.946,2.329,2.02,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27865885.0,673173.0,82.689,1.998,569388.0,1.69,0.063,15.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196490,USA,North America,United States,2020-06-17,2160350.0,27050.0,23360.857,120365.0,749.0,663.0,6410.579,80.268,69.321,357.169,2.223,1.967,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28572066.0,706181.0,84.784,2.096,580409.0,1.722,0.066,15.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196491,USA,North America,United States,2020-06-18,2188626.0,28276.0,24217.857,121066.0,701.0,646.429,6494.485,83.906,71.864,359.249,2.08,1.918,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29274269.0,702203.0,86.868,2.084,592858.0,1.759,0.069,14.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196492,USA,North America,United States,2020-06-19,2219686.0,31060.0,25001.714,121700.0,634.0,619.571,6586.652,92.167,74.19,361.13,1.881,1.839,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29978796.0,704527.0,88.958,2.091,605396.0,1.796,0.072,13.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196493,USA,North America,United States,2020-06-20,2251503.0,31817.0,26094.714,122265.0,565.0,597.429,6681.065,94.413,77.433,362.807,1.677,1.773,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30563132.0,584336.0,90.692,1.734,612894.0,1.819,0.074,13.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196494,USA,North America,United States,2020-06-21,2277323.0,25820.0,27083.286,122582.0,317.0,593.143,6757.683,76.618,80.366,363.747,0.941,1.76,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30984606.0,421474.0,91.943,1.251,614076.0,1.822,0.075,13.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,138355.6,9.64,9.3,410.553636425638
196495,USA,North America,United States,2020-06-22,2307133.0,29810.0,28339.714,122961.0,379.0,590.0,6846.14,88.458,84.095,364.872,1.125,1.751,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31532732.0,548126.0,93.57,1.626,620003.0,1.84,0.077,13.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196496,USA,North America,United States,2020-06-23,2345860.0,38727.0,30365.714,123701.0,740.0,583.571,6961.058,114.918,90.107,367.068,2.196,1.732,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32233546.0,700814.0,95.649,2.08,623952.0,1.852,0.078,12.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196497,USA,North America,United States,2020-06-24,2382124.0,36264.0,31682.0,124457.0,756.0,584.571,7068.667,107.609,94.013,369.311,2.243,1.735,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33000820.0,767274.0,97.926,2.277,632679.0,1.877,0.079,12.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196498,USA,North America,United States,2020-06-25,2421431.0,39307.0,33257.857,125006.0,549.0,562.857,7185.306,116.639,98.689,370.94,1.629,1.67,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33772562.0,771742.0,100.216,2.29,642613.0,1.907,0.08,12.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196499,USA,North America,United States,2020-06-26,2470498.0,49067.0,35830.286,125636.0,630.0,562.286,7330.906,145.6,106.322,372.81,1.869,1.669,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34582858.0,810296.0,102.62,2.404,657723.0,1.952,0.083,12.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196500,USA,North America,United States,2020-06-27,2511278.0,40780.0,37110.714,126133.0,497.0,552.571,7451.916,121.01,110.122,374.285,1.475,1.64,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35276698.0,693840.0,104.679,2.059,673367.0,1.998,0.085,11.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196501,USA,North America,United States,2020-06-28,2554209.0,42931.0,39555.143,126457.0,324.0,553.571,7579.309,127.393,117.375,375.246,0.961,1.643,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35843099.0,566401.0,106.36,1.681,694070.0,2.06,0.086,11.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,143917.8,9.67,10.51,427.058797304755
196502,USA,North America,United States,2020-06-29,2595514.0,41305.0,41197.286,126828.0,371.0,552.429,7701.876,122.568,122.248,376.347,1.101,1.639,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36508253.0,665154.0,108.334,1.974,710789.0,2.109,0.088,11.4,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196503,USA,North America,United States,2020-06-30,2645339.0,49825.0,42782.714,127382.0,554.0,525.857,7849.726,147.85,126.953,377.991,1.644,1.56,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37364667.0,856414.0,110.875,2.541,733017.0,2.175,0.091,11.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196504,USA,North America,United States,2020-07-01,2694474.0,49135.0,44621.429,128083.0,701.0,518.0,7995.528,145.802,132.409,380.071,2.08,1.537,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38249704.0,885037.0,113.501,2.626,749841.0,2.225,0.094,10.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196505,USA,North America,United States,2020-07-02,2749456.0,54982.0,46860.714,128822.0,739.0,545.143,8158.681,163.152,139.054,382.264,2.193,1.618,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39108708.0,859004.0,116.05,2.549,762307.0,2.262,0.097,10.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
196506,USA,North America,United States,2020-07-03,2801000.0,51544.0,47214.571,129499.0,677.0,551.857,8311.631,152.951,140.104,384.273,2.009,1.638,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39910121.0,801413.0,118.428,2.378,761038.0,2.258,0.098,10.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,336997624.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
