,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
149975,USA,North America,United States,9/23/2020,6949641,41862,42041.714,201788,1065,760,20875.117,125.744,126.284,606.125,3.199,2.283,1.03,7861,23.613,26483,79.549,0,0,24262,72.877,1205072,112344801,337.458,3.62,990881,2.976,0.046,21.7,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
149976,USA,North America,United States,9/24/2020,6998061,48420,42610.286,202695,907,765.857,21020.559,145.442,127.991,608.849,2.724,2.3,1.02,7830,23.52,26406,79.318,0,0,24270,72.901,1202644,113547445,341.07,3.612,997230,2.995,0.046,21.7,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
149977,USA,North America,United States,9/25/2020,7045561,47500,42085.714,203610,915,759.429,21163.238,142.679,126.416,611.597,2.748,2.281,1.02,7813,23.468,26274,78.921,0,0,24384,73.244,1129855,114677300,344.464,3.394,982981,2.953,0.046,21.7,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
149978,USA,North America,United States,9/26/2020,7088588,43027,41858.286,204393,783,769.714,21292.481,129.243,125.733,613.949,2.352,2.312,1.02,7796,23.417,25903,77.807,0,0,24659,74.07,939106,115616406,347.285,2.821,983045,2.953,0.046,21.7,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
149979,USA,North America,United States,9/27/2020,7123201,34613,40698.714,204705,312,775.714,21396.451,103.969,122.25,614.887,0.937,2.33,1.02,8067,24.231,25970,78.008,0,0,24877,74.725,597526,116213932,349.08,1.795,979230,2.941,0.047,21.3,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,262903.4,12.09,13.79,789.7010996
149980,USA,North America,United States,9/28/2020,7160849,37648,41462.429,205046,341,765.429,21509.537,113.086,124.544,615.911,1.024,2.299,1.03,7915,23.775,27021,81.165,0,0,25358,76.17,668069,116882001,351.087,2.007,967461,2.906,0.048,20.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
149981,USA,North America,United States,9/29/2020,7202549,41700,42110,205948,902,746.429,21634.794,125.257,126.489,618.62,2.709,2.242,1.03,8044,24.162,27508,82.628,0,0,25714,77.239,984755,117866756,354.045,2.958,961004,2.887,0.048,20.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
149982,USA,North America,United States,9/30/2020,7241366,38817,41675,206880,932,727.429,21751.391,116.597,125.182,621.42,2.8,2.185,1.03,8070,24.24,27668,83.108,0,0,26017,78.149,1201093,119067849,357.652,3.608,960435,2.885,0.048,20.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
149983,USA,North America,United States,10/1/2020,7287666,46300,41372.143,207796,916,728.714,21890.466,139.075,124.272,624.171,2.751,2.189,1.04,8005,24.045,27477,82.535,0,0,26474,79.522,1224657,120292506,361.331,3.679,963580,2.894,0.048,20.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
149984,USA,North America,United States,10/2/2020,7340916,53250,42193.571,208637,841,718.143,22050.416,159.951,126.74,626.697,2.526,2.157,1.05,7957,23.901,27408,82.327,0,0,26723,80.27,1192051,121484557,364.912,3.581,972465,2.921,0.048,20.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
149985,USA,North America,United States,10/3/2020,7390070,49154,43068.857,209323,686,704.286,22198.064,147.647,129.369,628.758,2.061,2.116,1.06,7964,23.922,27271,81.916,0,0,27244,81.835,976264,122460821,367.844,2.932,977774,2.937,0.048,20.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
149986,USA,North America,United States,10/4/2020,7423123,33053,42846,209692,369,712.429,22297.347,99.284,128.699,629.866,1.108,2.14,1.06,8119,24.388,27871,83.718,0,0,27606,82.922,641180,123102001,369.77,1.926,984010,2.956,0.048,20.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,268365.6,12.04,10.06,806.1082869
149987,USA,North America,United States,10/5/2020,7460581,37458,42818.857,210174,482,732.571,22409.862,112.515,128.618,631.314,1.448,2.2,1.07,8332,25.027,28956,86.977,0,0,28493,85.586,807552,123909553,372.196,2.426,1003936,3.016,0.048,20.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
149988,USA,North America,United States,10/6/2020,7504821,44240,43181.714,210875,701,703.857,22542.749,132.887,129.708,633.42,2.106,2.114,1.09,8571,25.745,30005,90.128,0,0,29770,89.422,1227768,125137321,375.884,3.688,1038652,3.12,0.047,21.3,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
149989,USA,North America,United States,10/7/2020,7554181,49360,44687.857,211794,919,702,22691.015,148.266,134.232,636.18,2.76,2.109,1.1,8638,25.947,30542,91.741,0,0,30590,91.885,1412816,126550137,380.127,4.244,1068898,3.211,0.048,20.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
149990,USA,North America,United States,10/8/2020,7611958,57777,46327.429,212776,982,711.429,22864.564,173.549,139.157,639.13,2.95,2.137,1.11,8624,25.905,31014,93.159,0,0,31385,94.273,1431571,127981708,384.427,4.3,1098457,3.3,0.048,20.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
149991,USA,North America,United States,10/9/2020,7667242,55284,46618,213749,973,730.286,23030.624,166.06,140.03,642.053,2.923,2.194,1.11,8723,26.202,31206,93.736,0,0,32250,96.872,1401115,129382823,388.636,4.209,1128324,3.389,0.048,20.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
149992,USA,North America,United States,10/10/2020,7722338,55096,47466.857,214409,660,726.571,23196.12,165.496,142.579,644.035,1.982,2.182,1.12,8730,26.223,30982,93.063,0,0,32788,98.488,1104106,130486929,391.953,3.316,1146587,3.444,0.049,20.4,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
149993,USA,North America,United States,10/11/2020,7768542,46204,49345.571,214876,467,740.571,23334.906,138.786,148.223,645.438,1.403,2.225,1.12,8819,26.49,31434,94.42,0,0,33669,101.134,747887,131234816,394.199,2.246,1161831,3.49,0.05,20,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,275971,12.09,14.05,828.9531522
149994,USA,North America,United States,10/12/2020,7812345,43803,50252,215274,398,728.571,23466.48,131.574,150.945,646.633,1.196,2.188,1.12,9047,27.175,32758,98.397,0,0,33744,101.359,809595,132044411,396.631,2.432,1162123,3.491,0.052,19.2,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
149995,USA,North America,United States,10/13/2020,7861924,49579,51014.714,216051,777,739.429,23615.404,148.924,153.236,648.967,2.334,2.221,1.13,9412,28.271,33503,100.635,0,0,33795,101.512,1065325,133109736,399.831,3.2,1138916,3.421,0.053,18.9,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,66.2,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
149996,USA,North America,United States,10/14/2020,7919783,57859,52228.857,217050,999,750.857,23789.199,173.795,156.883,651.968,3.001,2.255,1.14,9303,27.944,33935,101.933,0,0,34341,103.152,1229940,134339676,403.525,3.694,1112791,3.343,0.055,18.2,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,66.2,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
149997,USA,North America,United States,10/15/2020,7984021,64238,53151.857,217895,845,731.286,23982.155,192.956,159.656,654.506,2.538,2.197,1.15,9478,28.47,34387,103.291,0,0,34786,104.489,1304525,135644201,407.444,3.918,1094642,3.288,0.056,17.9,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,66.2,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
149998,USA,North America,United States,10/16/2020,8053251,69230,55144.143,218838,943,727,24190.106,207.951,165.64,657.339,2.833,2.184,1.15,9538,28.65,34639,104.048,0,0,35602,106.94,1330144,136974345,411.439,3.995,1084503,3.258,0.058,17.2,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,66.2,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
149999,USA,North America,United States,10/17/2020,8108107,54856,55109.857,219658,820,749.857,24354.881,164.775,165.537,659.802,2.463,2.252,1.15,9516,28.584,34319,103.086,0,0,36369,109.244,1116837,138091182,414.794,3.355,1086322,3.263,0.058,17.2,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,66.2,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
150000,USA,North America,United States,10/18/2020,8160327,52220,55969.286,220121,463,749.286,24511.738,156.857,168.119,661.193,1.391,2.251,1.17,9725,29.212,35011,105.165,0,0,36996,111.127,770741,138861923,417.109,2.315,1089587,3.273,0.059,16.9,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,66.2,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,281792.2,12.06,10.62,846.4386926
150001,USA,North America,United States,10/19/2020,8228963,68636,59516.857,220611,490,762.429,24717.904,206.167,178.775,662.664,1.472,2.29,1.18,10075,30.263,36431,109.43,0,0,37558,112.816,875874,139737797,419.74,2.631,1099055,3.301,0.059,16.9,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,66.2,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
150002,USA,North America,United States,10/20/2020,8290773,61810,61264.143,221548,937,785.286,24903.567,185.663,184.023,665.479,2.815,2.359,1.17,10214,30.68,37408,112.365,0,0,38334,115.146,1278067,141015864,423.579,3.839,1129447,3.393,0.059,16.9,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,66.2,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
150003,USA,North America,United States,10/21/2020,8351506,60733,61674.714,222722,1174,810.286,25085.995,182.428,185.257,669.005,3.526,2.434,1.17,10453,31.398,38148,114.588,0,0,38980,117.087,1480275,142496139,428.025,4.446,1165209,3.5,0.06,16.7,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,66.2,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
150004,USA,North America,United States,10/22/2020,8430001,78495,63711.429,223579,857,812,25321.776,235.781,191.374,671.58,2.574,2.439,1.18,10648,31.984,38848,116.69,0,0,39860,119.73,1532984,144029123,432.63,4.605,1197846,3.598,0.061,16.4,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,66.2,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
150005,USA,North America,United States,10/23/2020,8512549,82548,65614,224529,950,813,25569.731,247.955,197.089,674.433,2.854,2.442,1.18,10711,32.173,39081,117.39,0,0,40418,121.406,1465947,145495070,437.034,4.403,1217246,3.656,0.063,15.9,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,66.2,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
150006,USA,North America,United States,10/24/2020,8590011,77462,68843.429,225492,963,833.429,25802.409,232.678,206.79,677.326,2.893,2.503,1.19,10715,32.185,39350,118.198,0,0,41151,123.608,1179915,146674985,440.578,3.544,1226258,3.683,0.064,15.6,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,66.2,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
150007,USA,North America,United States,10/25/2020,8651727,61716,70200,225950,458,832.714,25987.79,185.381,210.865,678.702,1.376,2.501,1.18,10853,32.6,39984,120.103,0,0,41408,124.38,793761,147468746,442.962,2.384,1229546,3.693,0.066,15.2,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,66.2,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,289011.4,12.08,13.14,868.1235023
150008,USA,North America,United States,10/26/2020,8716699,64972,69676.571,226472,522,837.286,26182.951,195.161,209.292,680.27,1.568,2.515,1.18,11111,33.375,41334,124.158,0,0,41733,125.356,954963,148423709,445.831,2.868,1240845,3.727,0.067,14.9,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
150009,USA,North America,United States,10/27/2020,8793463,76764,71812.857,227483,1011,847.857,26413.532,230.581,215.709,683.306,3.037,2.547,1.19,11434,34.345,42272,126.975,0,0,42151,126.612,1340443,149764152,449.857,4.026,1249755,3.754,0.068,14.7,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
150010,USA,North America,United States,10/28/2020,8879270,85807,75394.857,228517,1034,827.857,26671.277,257.744,226.469,686.412,3.106,2.487,1.2,11661,35.027,43489,130.631,0,0,43162,129.649,1504109,151268261,454.375,4.518,1253160,3.764,0.069,14.5,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
150011,USA,North America,United States,10/29/2020,8970713,91443,77244.571,229520,1003,848.714,26945.95,274.674,232.025,689.425,3.013,2.549,1.21,11826,35.523,44168,132.67,0,0,44175,132.691,1486227,152754488,458.839,4.464,1246481,3.744,0.071,14.1,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
150012,USA,North America,United States,10/30/2020,9070685,99972,79733.714,230584,1064,865,27246.243,300.293,239.502,692.621,3.196,2.598,1.21,11850,35.595,45075,135.395,0,0,45481,136.614,1501882,154256370,463.351,4.511,1251614,3.76,0.073,13.7,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
150013,USA,North America,United States,10/31/2020,9159349,88664,81334,231515,931,860.429,27512.569,266.326,244.309,695.418,2.797,2.585,1.22,11900,35.745,45099,135.467,0,0,46122,138.54,1220297,155476667,467.016,3.665,1257383,3.777,0.074,13.5,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
150014,USA,North America,United States,11/1/2020,9235623,76274,83413.714,232018,503,866.857,27741.679,229.109,250.556,696.928,1.511,2.604,1.23,12128,36.43,46048,138.318,0,0,47050,141.327,899639,156376306,469.718,2.702,1272509,3.822,0.075,13.3,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,297117.8,12.14,14.66,892.4732558
150015,USA,North America,United States,11/2/2020,9318467,82844,85966.857,232575,557,871.857,27990.523,248.844,258.225,698.602,1.673,2.619,1.25,12591,37.82,47933,143.98,0,0,48345,145.217,1016830,157393136,472.773,3.054,1281347,3.849,0.077,13,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
150016,USA,North America,United States,11/3/2020,9441999,123532,92648,234172,1597,955.571,28361.584,371.062,278.293,703.399,4.797,2.87,1.27,12925,38.824,49067,147.386,0,0,49642,149.113,1364752,158757888,476.872,4.099,1284819,3.859,0.08,12.5,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
150017,USA,North America,United States,11/4/2020,9542618,100619,94764,235292,1120,967.857,28663.821,302.236,284.649,706.763,3.364,2.907,1.27,13003,39.058,50465,151.585,0,0,50717,152.342,1632597,160390485,481.776,4.904,1303175,3.914,0.083,12,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
150018,USA,North America,United States,11/5/2020,9670997,128379,100040.571,236457,1165,991,29049.442,385.621,300.499,710.262,3.499,2.977,1.27,13228,39.734,51785,155.55,0,0,52023,156.265,1696295,162086780,486.871,5.095,1333185,4.005,0.086,11.6,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
150019,USA,North America,United States,11/6/2020,9795960,124963,103610.714,237671,1214,1012.429,29424.802,375.36,311.223,713.909,3.647,3.041,1.27,13357,40.121,52838,158.713,0,0,53392,160.377,1677580,163764360,491.91,5.039,1358284,4.08,0.089,11.2,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
150020,USA,North America,United States,11/7/2020,9924423,128463,109296.286,238788,1117,1039,29810.675,385.873,328.301,717.264,3.355,3.121,1.28,13479,40.488,53817,161.654,0,0,55466,166.607,1455766,165220126,496.283,4.373,1391923,4.181,0.091,11,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
150021,USA,North America,United States,11/8/2020,10042322,117899,115242.714,239351,563,1047.571,30164.816,354.141,346.162,718.955,1.691,3.147,1.28,14008,42.077,55711,167.343,0,0,57429,172.503,1011135,166231261,499.32,3.037,1407851,4.229,0.094,10.6,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,309089.2,12.35,21.54,928.4325768
150022,USA,North America,United States,11/9/2020,10162887,120565,120631.429,240110,759,1076.429,30526.966,362.149,362.349,721.235,2.28,3.233,1.28,14409,43.281,58470,175.63,0,0,59231,177.916,1224140,167455401,502.997,3.677,1437466,4.318,0.097,10.3,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,65.28,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
150023,USA,North America,United States,11/10/2020,10298161,135274,122308.857,241526,1416,1050.571,30933.297,406.332,367.388,725.488,4.253,3.156,1.27,14835,44.561,61415,184.476,0,0,61656,185.2,1538899,168994300,507.62,4.622,1462345,4.393,0.1,10,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,65.28,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
150024,USA,North America,United States,11/11/2020,10444824,146663,128886.571,242969,1443,1096.714,31373.839,440.542,387.145,729.823,4.334,3.294,1.27,15116,45.405,63329,190.226,0,0,64015,192.286,1791379,170785679,513.001,5.381,1485028,4.461,0.103,9.7,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,65.28,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
150025,USA,North America,United States,11/12/2020,10604115,159291,133302.571,244173,1204,1102.286,31852.313,478.473,400.41,733.439,3.617,3.311,1.26,15592,46.835,65199,195.843,0,0,66110,198.579,1853842,172639521,518.569,5.569,1507534,4.528,0.106,9.4,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,65.28,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
150026,USA,North America,United States,11/13/2020,10782233,178118,140896.143,245373,1200,1100.286,32387.338,535.025,423.219,737.044,3.605,3.305,1.26,15874,47.682,66143,198.678,0,0,68063,204.446,1904567,174544088,524.29,5.721,1539961,4.626,0.108,9.3,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,65.28,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
150027,USA,North America,United States,11/14/2020,10947484,165251,146151.571,246746,1373,1136.857,32883.714,496.376,439.006,741.168,4.124,3.415,1.25,16238,48.775,67215,201.898,0,0,69842,209.789,1598329,176142417,529.091,4.801,1560327,4.687,0.109,9.2,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,65.28,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
150028,USA,North America,United States,11/15/2020,11086426,138942,149157.714,247534,788,1169,33301.063,417.35,448.035,743.535,2.367,3.511,1.23,16808,50.487,69513,208.801,0,0,71667,215.271,1197120,177339537,532.687,3.596,1586897,4.767,0.109,9.2,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,65.28,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,321538.4,12.56,22.1,965.8270986
150029,USA,North America,United States,11/16/2020,11242772,156346,154269.286,248348,814,1176.857,33770.691,469.627,463.389,745.98,2.445,3.535,1.22,17538,52.68,73098,219.57,0,0,73418,220.531,1492325,178831862,537.17,4.483,1625209,4.882,0.108,9.3,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,75.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
150030,USA,North America,United States,11/17/2020,11405372,162600,158173,250057,1709,1218.714,34259.104,488.413,475.115,751.113,5.133,3.661,1.2,18088,54.332,75496,226.773,0,0,75280,226.124,1905295,180737157,542.893,5.723,1677551,5.039,0.107,9.3,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,75.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
150031,USA,North America,United States,11/18/2020,11577571,172199,161821,251999,1942,1290,34776.35,517.246,486.073,756.947,5.833,3.875,1.19,18331,55.062,77317,232.242,0,0,76950,231.14,2099060,182836217,549.198,6.305,1721505,5.171,0.105,9.5,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,75.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
150032,USA,North America,United States,11/19/2020,11769673,192102,166508.286,254041,2042,1409.714,35353.38,577.03,500.152,763.08,6.134,4.234,1.18,18742,56.297,78341,235.318,0,0,78536,235.904,2076363,184912580,555.435,6.237,1753294,5.266,0.104,9.6,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,75.46,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926,0,0,0,0
